-0.20000000000000007,-0.18333333333333324,-0.16666666666666663,-0.15000000000000002,-0.13333333333333341,-0.11666666666666659,-0.09999999999999998,-0.08333333333333337,-0.06666666666666676,-0.04999999999999999,-0.03333333333333338,-0.016666666666666663,-5.551115123125783e-17,-0.04749586410874013,-0.018686227988143234,-0.009460793376930288,0.06666666666666654,0.06666666666666654,0.06666666666666654,0.06666666666666654,0.06666666666666654,0.06666666666666654,0.06666666666666654,0.06666666666666654,0.06666666666666654,-0.00041803461034112255,-0.009460793376930288,-0.03769996048078972,-0.05748965811674811,-0.05748965811674811,-0.06768534015566918,-0.07808698863426322,-0.07808698863426322,-0.07808698863426322,-0.08869876435061208,-0.08869876435061208,-0.08869876435061208,-0.09952491215649462,-0.09952491215649462,-0.09952491215649462,-0.11056976265538365,-0.11056976265538365,-0.11056976265538365,-0.1218377339347455,-0.1218377339347455,-0.08916444482452024,-0.1228548166395006,-0.1258599996316464,-5.551115123125783e-17,-0.016666666666666663,-0.03333333333333338,-0.04999999999999999,-0.06666666666666676,-0.08333333333333337,-0.09999999999999998,-0.11666666666666659,-0.13333333333333341,-0.15000000000000002,-0.16666666666666663,-0.18333333333333324,-0.20000000000000007
-0.20000000000000007,-0.18333333333333324,-0.16666666666666663,-0.15000000000000002,-0.13333333333333341,-0.11666666666666659,-0.09999999999999998,-0.08333333333333337,-0.06666666666666676,-0.04999999999999999,-0.03333333333333338,-0.016666666666666663,-5.551115123125783e-17,-0.03769996048078972,-0.018686227988143234,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,-0.00041803461034112255,-0.03769996048078972,-0.04749586410874013,-0.05748965811674811,-0.06768534015566918,-0.06768534015566918,-0.07808698863426322,-0.07808698863426322,-0.07808698863426322,-0.08869876435061208,-0.08869876435061208,-0.08869876435061208,-0.09952491215649462,-0.09952491215649462,-0.09952491215649462,-0.11056976265538365,-0.11056976265538365,-0.11056976265538365,-0.1218377339347455,-0.1218377339347455,-0.1218377339347455,-0.15532582333918799,-0.15774631624014146,-5.551115123125783e-17,-0.016666666666666663,-0.03333333333333338,-0.04999999999999999,-0.06666666666666676,-0.08333333333333337,-0.09999999999999998,-0.11666666666666659,-0.13333333333333341,-0.15000000000000002,-0.16666666666666663,-0.18333333333333324,-0.20000000000000007
-0.20000000000000007,-0.18333333333333324,-0.16666666666666663,-0.15000000000000002,-0.13333333333333341,-0.11666666666666659,-0.09999999999999998,-0.08333333333333337,-0.06666666666666676,-0.04999999999999999,-0.03333333333333338,-0.016666666666666663,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.016666666666666663,-0.03333333333333338,-0.04999999999999999,-0.06666666666666676,-0.08333333333333337,-0.09999999999999998,-0.11666666666666659,-0.13333333333333341,-0.15000000000000002,-0.16666666666666663,-0.18333333333333324,-0.20000000000000007
-0.20275875100994067,-0.18633899812498245,-0.16996731711975954,-0.1536590742882148,-0.13743685418725538,-0.12133516482134199,-0.10540925533894596,-0.0897527467855751,-0.07453559924999298,-0.06009252125773312,-0.04714045207910322,-0.03726779962499649,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.03726779962499649,-0.04714045207910322,-0.06009252125773312,-0.07453559924999298,-0.0897527467855751,-0.10540925533894596,-0.12133516482134199,-0.13743685418725538,-0.1536590742882148,-0.16996731711975954,-0.18633899812498245,-0.20275875100994067
-0.21081851067789203,-0.19507833184532708,-0.1795054935711502,-0.16414763002993504,-0.14907119849998607,-0.13437096247164249,-0.12018504251546636,-0.10671873729054748,-0.09428090415820645,-0.08333333333333337,-0.07453559924999309,-0.06871842709362774,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06666666666666676,-0.06871842709362774,-0.07453559924999309,-0.08333333333333337,-0.09428090415820645,-0.10671873729054748,-0.12018504251546636,-0.13437096247164249,-0.14907119849998607,-0.16414763002993504,-0.1795054935711502,-0.19507833184532708,-0.21081851067789203
-0.22360679774997894,-0.20883273476902775,-0.19436506316151003,-0.18027756377319937,-0.16666666666666663,-0.1536590742882148,-0.14142135623730956,-0.1301708279317776,-0.12018504251546636,-0.11180339887498947,-0.10540925533894596,-0.10137937550497034,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.10137937550497034,-0.10540925533894596,-0.11180339887498947,-0.12018504251546636,-0.1301708279317776,-0.14142135623730956,-0.1536590742882148,-0.16666666666666663,-0.18027756377319937,-0.19436506316151003,-0.20883273476902775,-0.22360679774997894
-0.2403700850309327,-0.22669117514559078,-0.21343747458109508,-0.20069324297987168,-0.18856180831641278,-0.17716909687891091,-0.16666666666666674,-0.1572330188676101,-0.14907119849998607,-0.1424000624219589,-0.13743685418725538,-0.1343709624716426,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-0.1343709624716426,-0.13743685418725538,-0.1424000624219589,-0.14907119849998607,-0.1572330188676101,-0.16666666666666674,-0.17716909687891091,-0.18856180831641278,-0.20069324297987168,-0.21343747458109508,-0.22669117514559078,-0.2403700850309327
-0.26034165586355507,-0.24776781245530832,-0.23570226039551578,-0.22422706745122845,-0.21343747458109497,-0.2034425935955616,-0.19436506316151003,-0.18633899812498245,-0.1795054935711501,-0.17400510848184247,-0.16996731711975943,-0.1674979270186815,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.1674979270186815,-0.16996731711975943,-0.17400510848184247,-0.1795054935711501,-0.18633899812498245,-0.19436506316151003,-0.2034425935955616,-0.21343747458109497,-0.22422706745122845,-0.23570226039551578,-0.24776781245530832,-0.26034165586355507
-0.282842712474619,-0.27131367660166184,-0.2603416558635553,-0.25,-0.2403700850309327,-0.2315407331574968,-0.22360679774997905,-0.21666666666666667,-0.21081851067789203,-0.20615528128088312,-0.20275875100994079,-0.20069324297987168,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20069324297987168,-0.20275875100994079,-0.20615528128088312,-0.21081851067789203,-0.21666666666666667,-0.22360679774997905,-0.2315407331574968,-0.2403700850309327,-0.25,-0.2603416558635553,-0.27131367660166184,-0.282842712474619
-0.3073181485764295,-0.2967415635794143,-0.2867441755680875,-0.2773886162848872,-0.26874192494328497,-0.2608745973749754,-0.2538591035287969,-0.24776781245530832,-0.24267032964268387,-0.23863035105460584,-0.23570226039551578,-0.23392781412696995,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23333333333333328,-0.23392781412696995,-0.23570226039551578,-0.23863035105460584,-0.24267032964268387,-0.24776781245530832,-0.2538591035287969,-0.2608745973749754,-0.26874192494328497,-0.2773886162848872,-0.2867441755680875,-0.2967415635794143,-0.3073181485764295
-0.33333333333333337,-0.32360813064912664,-0.3144660377352202,-0.305959329178097,-0.298142396999972,-0.291070819942883,-0.2848001248439177,-0.27938424357067027,-0.27487370837451075,-0.27131367660166184,-0.2687419249432851,-0.26718699236469,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.26718699236469,-0.2687419249432851,-0.27131367660166184,-0.27487370837451075,-0.27938424357067027,-0.2848001248439177,-0.291070819942883,-0.298142396999972,-0.305959329178097,-0.3144660377352202,-0.32360813064912664,-0.33333333333333337
-0.36055512754639885,-0.351583718495483,-0.3431876713662333,-0.3354101966249684,-0.3282952600598701,-0.32188679859713265,-0.3162277660168379,-0.31135902820449,-0.3073181485764295,-0.3041381265149109,-0.30184617127124713,-0.3004626062886657,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-0.3004626062886657,-0.30184617127124713,-0.3041381265149109,-0.3073181485764295,-0.31135902820449,-0.3162277660168379,-0.32188679859713265,-0.3282952600598701,-0.3354101966249684,-0.3431876713662333,-0.351583718495483,-0.36055512754639885
-0.38873012632302006,-0.38042374035044424,-0.372677996249965,-0.3655285366576885,-0.3590109871423003,-0.35316033500695154,-0.34801021696368506,-0.3435921354681385,-0.339934634239519,-0.33706247360261143,-0.3349958540373631,-0.33374973990834644,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33374973990834644,-0.3349958540373631,-0.33706247360261143,-0.339934634239519,-0.3435921354681385,-0.34801021696368506,-0.35316033500695154,-0.3590109871423003,-0.3655285366576885,-0.372677996249965,-0.38042374035044424,-0.38873012632302006
-0.4176654695380556,-0.4099457958749614,-0.402768199119819,-0.3961621441334904,-0.39015666369065405,-0.38477987935383984,-0.3800584750330459,-0.37601713908928247,-0.3726779962499649,-0.37006005518624197,-0.3681787005729086,-0.3670452590924206,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3666666666666666,-0.3670452590924206,-0.3681787005729086,-0.37006005518624197,-0.3726779962499649,-0.37601713908928247,-0.3800584750330459,-0.38477987935383984,-0.39015666369065405,-0.3961621441334904,-0.402768199119819,-0.4099457958749614,-0.4176654695380556
-0.447213595499958,-0.4400126260814695,-0.43333333333333346,-0.4272001872658766,-0.42163702135578396,-0.41666666666666663,-0.4123105625617661,-0.4085883557377088,-0.40551750201988135,-0.40311288741492757,-0.40138648595974324,-0.40034707164881056,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.40034707164881056,-0.40138648595974324,-0.40311288741492757,-0.40551750201988135,-0.4085883557377088,-0.4123105625617661,-0.41666666666666663,-0.42163702135578396,-0.4272001872658766,-0.43333333333333346,-0.4400126260814695,-0.447213595499958
